-661767353719,11364
-662613066251,120
-664276215911,1564
-666346292885,2404
-66790251814,5887
-668353642837,3702
-671616224575,1583
-672427782067,14572
-673785406340,15779
-673964653218,15437
-67457853402,281
-675534470540,6929
-676177982157,2317
-676345442378,99
-676569472079,682
-677034673025,7996
-67711691356,285
-67749247236,1621
-679347180039,2311
-681179234147,3892
-683724187739,2657
-683987134493,5489
-68573104396,877
-68604134481,13040
-686625127807,7495
-690698381790,6889
-69092720961,521
-69134824005,4037
-69175622525,13386
-692699178721,5539
-69270666523,188
-692962834636,2879
-694145746269,9827
-697457918383,110
-698835938264,9759
-698943586181,13133
-699933588911,5036
-701212739999,896
-702906054794,4227
-70374132263,16240
-705778531857,2762
-708101178314,123
-709405817311,10438
-709599907987,2809
-70984753453,1602
-710954146565,284
-711711228456,11621
-713408882546,1023
-71378511241,7240
-716735227902,4681
-71727950381,7664
-717539262232,7095
-717805204090,6339
-71803725293,253
-719135305233,14590
-719310777329,5349
-720291676567,147
-72051685606,3107
-720704756626,12483
-72094949497,1315
-72149279043,34
-72181800928,4863
-72208103317,3765
-722539291343,3897
-723276180421,8046
-72512406681,9422
-725481529194,5503
-727269853567,921
-727548149786,661
-729615165064,393
-729669201123,187
-729863748841,106
-730151489518,1125
-730586143062,11099
-730979677712,4587
-731045130510,4453
-732751230019,11766
-735635939501,10685
-737948139781,2963
-73845725389,13465
-740145325925,1141
-740938787957,4125
-74239661359,9133
-744607313246,7947
-745621282655,16127
-74572356875,3484
-746189061197,9383
-746588615981,1129
-746930084534,10403
-748569791012,9195
-74870067703,854
-751742680539,12539
-752290510828,4213
-755960653211,6018
-756120947633,7357
-756343303903,16350
-756799736452,4247
-75774120420,509
-75805324097,5326
-758837009664,4915
-759395602465,13146
-763164309476,5359
-763250636047,14644
-763504486807,12434
-764033624077,9823
-765857048182,9219
-766551249543,9284
-767263047191,286
-769129109636,7411
-769358988073,2169
-771298396529,5557
-77132662931,3527
-771410325954,3115
-772093150324,12207
-772627814821,3987
-772662977011,10087
-773257595668,6667
-774084813217,2734
-77426897672,1367
-775516102067,3511
-777243111579,4724
-777396167181,6721
-77956194639,350
-781313417909,11338
-782182936426,6315
-782733268809,9404
-787031197969,891
-7879159186,13739
-788661667783,7397
-788944334617,9399
-789603216742,14129
-790142424758,1825
-790521749261,9065
-791608418135,3348
-793565949928,3049
-794302898261,12286
-794344100601,9032
-795400789094,3539
-795486606341,13271
-796281213615,1802
-796515322451,2600
-79973381559,1808
-799773004489,54
-800961710568,9955
-801284499233,14322
-801567149620,9381
-801693923128,681
-80197797623,848
-802387166893,11885
-803429476782,11635
-803456646765,2294
-804858802021,2605
-804920234714,3721
-805167902177,6260
-807807770737,3682
-810130542856,2693
-812502220658,1225
-812612421454,4803
-81316239219,2149
-815457085439,3568
-81569378575,2843
-815778511366,9159
-818873703644,1037
-819154108137,1639
-82109920840,3579
-821726120303,2836
-821831119497,1975
-823777640987,11910
-824339001649,4726
-826203208492,14993
-826302882242,11447
-827524461311,5752
-828859307901,14537
-82944999111,2596
-830000828535,2996
-831994284425,9467
-834608284757,2220
-834828631442,6441
-835615886177,8660
-837109052884,15205
-837838120483,333
-839201850674,5671
-839296436237,3161
-84104933469,11302
-841614272515,10207
-84442895503,13242
-844591923063,15268
-845143795233,9875
-84576045883,9195
-847157822218,15235
-847752578574,1079
-848132809096,1155
-848624549039,9461
-848998547743,2815
-849354850009,70
-85067707529,4093
-850806759649,10561
-850839142175,11258
-852996824031,4669
-853065808847,4882
-853531870633,14947
-853656984499,4243
-855435658419,4441
-856200257231,599
-856862938351,3704
-860318862767,2206
-861418701669,10114
-861518400498,5591
-861689908141,5701
-862753833006,10541
-863363521615,6717
-864298241053,8117
-866035112581,440
-86632702285,6483
-866782145240,7737
-867196492036,11279
-869437756213,12638
-869983598927,14336
-870716064399,6923
-871235332331,979
-871341898731,4931
-87199601269,15704
-872243725523,2094
-873290136193,13036
-87659739559,6700
-87800511859,5788
-878630503800,6091
-88005788532,4967
-880744812251,9535
-883331185492,159
-884917640836,10761
-885340279529,6577
-887604727886,3561
-891480046879,2098
-893056288582,3923
-894434182673,744
-894799504305,12758
-897075496635,4004
-89773262053,3030
-898097716373,9272
-90118612885,1916
-902324894118,12449
-902577688475,11576
-904422256705,14054
-905173780340,3783
-90592276296,6227
-90636937765,11699
-907253324402,13289
-907710375793,8864
-909954562403,8235
-910663144295,3721
-91106669542,2323
-911949717343,3357
-91234305317,9665
-91344078875,562
-914595330365,7132
-91520292275,4049
-91643681743,4485
-919069053318,12983
-919793390483,3400
-919984352442,4297
-921977265317,13512
-922286100625,8302
-922904843867,1811
-923111777021,8138
-923860557666,4453
-925063948911,8792
-92539042691,177
-926161411567,58
-928974546893,9336
-93103928417,3120
-93164235502,5375
-931782321814,15527
-93225521623,7022
-932775630943,1431
-933722636227,11598
-936935837519,12070
-937808625389,3174
-939744115107,5204
-940063722437,6165
-943048513134,4259
-946593310074,4993
-946612409480,3273
-947383384357,9969
-948628030492,11473
-948762555995,2339
-948925472268,13967
-949394469718,5703
-95056245539,7628
-951072338932,6147
-952967935235,6924
-958333906233,13778
-9592454546,1355
-96520017159,299
-965239127615,5671
-965974460019,1298
-967219692117,4156
-967289656270,13821
-969100622559,3934
-969280070969,2934
-969626977151,7696
-970537517315,959
-970612571251,5211
-971474079631,9061
-97191091413,532
-972697536323,239
-973222094390,1471
-974074948294,13435
-975329694007,16034
-976336155523,12974
-97702112773,2608
-978290588899,1135
-981526896563,6755
-98190546831,3070
-984570108440,11997
-988492347623,854
-988701538606,1395
-989261323386,5459
-98941195434,697
-98979042799,2507
-989799554567,6411
-989951662471,15
-990078618076,5661
-994031981943,6659
-995667584437,484
-998168059353,913
-999564382350,10607
